# Angle [deg]	Magnitude [dB]
1.799999999999386091e+01	-1.072608325417103359e+01
1.809999999999385523e+01	-1.046570000049171334e+01
1.819999999999384954e+01	-1.021231067033814810e+01
1.829999999999384386e+01	-9.965590754441963739e+00
1.839999999999383817e+01	-9.725240022793606443e+00
1.849999999999383249e+01	-9.490980149434832924e+00
1.859999999999382680e+01	-9.262552621228612892e+00
1.869999999999382112e+01	-9.039716890805149063e+00
1.879999999999381544e+01	-8.822248740242663700e+00
1.889999999999380975e+01	-8.609938827266601535e+00
1.899999999999380407e+01	-8.402591390062546850e+00
1.909999999999379838e+01	-8.200023090373649737e+00
1.919999999999379270e+01	-8.002061977529317360e+00
1.929999999999378701e+01	-7.808546558541612725e+00
1.939999999999378133e+01	-7.619324961494037041e+00
1.949999999999377565e+01	-7.434254181207933243e+00
1.959999999999376996e+01	-7.253199397659546577e+00
1.969999999999376428e+01	-7.076033358884178170e+00
1.979999999999375859e+01	-6.902635821178202846e+00
1.989999999999375291e+01	-6.732893040328536749e+00
1.999999999999374722e+01	-6.566697308384941145e+00
2.009999999999374154e+01	-6.403946531166987199e+00
2.019999999999373586e+01	-6.244543842279108858e+00
2.029999999999373017e+01	-6.088397249910689979e+00
2.039999999999372449e+01	-5.935419313133495578e+00
2.049999999999371880e+01	-5.785526844787415968e+00
2.059999999999371312e+01	-5.638640638374811331e+00
2.069999999999370743e+01	-5.494685216671298278e+00
2.079999999999370175e+01	-5.353588600012052723e+00
2.089999999999369606e+01	-5.215282092433458416e+00
2.099999999999369038e+01	-5.079700084043176744e+00
2.109999999999368470e+01	-4.946779868162253457e+00
2.119999999999367901e+01	-4.816461471933497052e+00
2.129999999999367333e+01	-4.688687499222560895e+00
2.139999999999366764e+01	-4.563402984756476322e+00
2.149999999999366196e+01	-4.440555258548229745e+00
2.159999999999365627e+01	-4.320093819748945130e+00
2.169999999999365059e+01	-4.201970219151593966e+00
2.179999999999364491e+01	-4.086137949643909195e+00
2.189999999999363922e+01	-3.972552343973729361e+00
2.199999999999363354e+01	-3.861170479248858367e+00
2.209999999999362785e+01	-3.751951087646204996e+00
2.219999999999362217e+01	-3.644854472852107286e+00
2.229999999999361648e+01	-3.539842431798424727e+00
2.239999999999361080e+01	-3.436878181296797230e+00
2.249999999999360512e+01	-3.335926289208340556e+00
2.259999999999359943e+01	-3.236952609816659443e+00
2.269999999999359375e+01	-3.139924223100506673e+00
2.279999999999358806e+01	-3.044809377627457181e+00
2.289999999999358238e+01	-2.951577436813178856e+00
2.299999999999357669e+01	-2.860198828311583341e+00
2.309999999999357101e+01	-2.770644996320198672e+00
2.319999999999356532e+01	-2.682888356602084468e+00
2.329999999999355964e+01	-2.596902254041507874e+00
2.339999999999355396e+01	-2.512660922564698751e+00
2.349999999999354827e+01	-2.430139447270009523e+00
2.359999999999354259e+01	-2.349313728623735109e+00
2.369999999999353690e+01	-2.270160448588682822e+00
2.379999999999353122e+01	-2.192657038562425331e+00
2.389999999999352553e+01	-2.116781649011355348e+00
2.399999999999351985e+01	-2.042513120694920303e+00
2.409999999999351417e+01	-1.969830957382091352e+00
2.419999999999350848e+01	-1.898715299969122139e+00
2.429999999999350280e+01	-1.829146901914051160e+00
2.439999999999349711e+01	-1.761107105909500703e+00
2.449999999999349143e+01	-1.694577821720464783e+00
2.459999999999348574e+01	-1.629541505119257438e+00
2.469999999999348006e+01	-1.565981137853953209e+00
2.479999999999347438e+01	-1.503880208591372947e+00
2.489999999999346869e+01	-1.443222694779231263e+00
2.499999999999346301e+01	-1.383993045376109343e+00
2.509999999999345732e+01	-1.326176164400926893e+00
2.519999999999345164e+01	-1.269757395257032684e+00
2.529999999999344595e+01	-1.214722505788732532e+00
2.539999999999344027e+01	-1.161057674030882003e+00
2.549999999999343459e+01	-1.108749474614571850e+00
2.559999999999342890e+01	-1.057784865794427098e+00
2.569999999999342322e+01	-1.008151177064949167e+00
2.579999999999341753e+01	-9.598360973355521963e-01
2.589999999999341185e+01	-9.128276636357588458e-01
2.599999999999340616e+01	-8.671142503236448640e-01
2.609999999999340048e+01	-8.226845587724194164e-01
2.619999999999339479e+01	-7.795276075113931613e-01
2.629999999999338911e+01	-7.376327227990782109e-01
2.639999999999338343e+01	-6.969895296074918312e-01
2.649999999999337774e+01	-6.575879429978199742e-01
2.659999999999337206e+01	-6.194181598690186030e-01
2.669999999999336637e+01	-5.824706510617090327e-01
2.679999999999336069e+01	-5.467361538009312127e-01
2.689999999999335500e+01	-5.122056644621887367e-01
2.699999999999334932e+01	-4.788704316461172006e-01
2.709999999999334364e+01	-4.467219495479192171e-01
2.719999999999333795e+01	-4.157519516085301237e-01
2.729999999999333227e+01	-3.859524044351193561e-01
2.739999999999332658e+01	-3.573155019793714526e-01
2.749999999999332090e+01	-3.298336599624582810e-01
2.759999999999331521e+01	-3.034995105363580969e-01
2.769999999999330953e+01	-2.783058971716778629e-01
2.779999999999330385e+01	-2.542458697627006936e-01
2.789999999999329816e+01	-2.313126799408857237e-01
2.799999999999329248e+01	-2.094997765885079355e-01
2.809999999999328679e+01	-1.888008015445908072e-01
2.819999999999328111e+01	-1.692095854957562651e-01
2.829999999999327542e+01	-1.507201440448761587e-01
2.839999999999326974e+01	-1.333266739510084453e-01
2.849999999999326405e+01	-1.170235495342637072e-01
2.859999999999325837e+01	-1.018053192396829731e-01
2.869999999999325269e+01	-8.766670235454777915e-02
2.879999999999324700e+01	-7.460258587378297557e-02
2.889999999999324132e+01	-6.260802150848841785e-02
2.899999999999323563e+01	-5.167822283279738249e-02
2.909999999999322995e+01	-4.180856256468774151e-02
2.919999999999322426e+01	-3.299456997644648060e-02
2.929999999999321858e+01	-2.523192843085696885e-02
2.939999999999321290e+01	-1.851647303935038610e-02
2.949999999999320721e+01	-1.284418843858550069e-02
2.959999999999320153e+01	-8.211206682121300823e-03
2.969999999999319584e+01	-4.613805244111532540e-03
2.979999999999319016e+01	-2.048405132021852322e-03
2.989999999999318447e+01	-5.115691056684495974e-04
2.999999999999317879e+01	0.000000000000000000e+00
3.009999999999317311e+01	-5.105391491828319530e-04
3.019999999999316742e+01	-2.040164909821029840e-03
3.029999999999316174e+01	-4.585991281158878496e-03
3.039999999999315605e+01	-8.145266620371544031e-03
3.049999999999315037e+01	-1.271537245117170326e-02
3.059999999999314468e+01	-1.829382236406292689e-02
3.069999999999313900e+01	-2.487826100676261698e-02
3.079999999999313332e+01	-3.246646316340825317e-02
3.089999999999312763e+01	-4.105633292135693613e-02
3.099999999999312195e+01	-5.064590292440958319e-02
3.109999999999311626e+01	-6.123333371152667182e-02
3.119999999999311058e+01	-7.281691314018604033e-02
3.129999999999310489e+01	-8.539505589360042725e-02
3.139999999999309921e+01	-9.896630307123274739e-02
3.149999999999309352e+01	-1.135293218620767319e-01
3.159999999999308784e+01	-1.290829053003609006e-01
3.169999999999308216e+01	-1.456259721033812959e-01
3.179999999999307647e+01	-1.631575665913059803e-01
3.189999999999307079e+01	-1.816768586889900838e-01
3.199999999999306510e+01	-2.011831440097882617e-01
3.209999999999305942e+01	-2.216758440216423931e-01
3.219999999999305373e+01	-2.431545062957325698e-01
3.229999999999304805e+01	-2.656188048381002420e-01
3.239999999999304237e+01	-2.890685405048380452e-01
3.249999999999303668e+01	-3.135036415014827438e-01
3.259999999999303100e+01	-3.389241639674137052e-01
3.269999999999302531e+01	-3.653302926461924338e-01
3.279999999999301963e+01	-3.927223416428256009e-01
3.289999999999301394e+01	-4.211007552691926059e-01
3.299999999999300826e+01	-4.504661089788672412e-01
3.309999999999300258e+01	-4.808191103928122767e-01
3.319999999999299689e+01	-5.121606004175096594e-01
3.329999999999299121e+01	-5.444915544572047628e-01
3.339999999999298552e+01	-5.778130837221696625e-01
3.349999999999297984e+01	-6.121264366349722374e-01
3.359999999999297415e+01	-6.474330003369044295e-01
3.369999999999296847e+01	-6.837343022969056827e-01
3.379999999999296278e+01	-7.210320120254971599e-01
3.389999999999295710e+01	-7.593279428963773947e-01
3.399999999999295142e+01	-7.986240540785037867e-01
3.409999999999294573e+01	-8.389224525817552403e-01
3.419999999999294005e+01	-8.802253954193460794e-01
3.429999999999293436e+01	-9.225352918905548316e-01
3.439999999999292868e+01	-9.658547059872237828e-01
3.449999999999292299e+01	-1.010186358928136130e+00
3.459999999999291731e+01	-1.055533131825225235e+00
3.469999999999291163e+01	-1.101898068486102389e+00
3.479999999999290594e+01	-1.149284378357431136e+00
3.489999999999290026e+01	-1.197695439614125501e+00
3.499999999999289457e+01	-1.247134802399564979e+00
3.509999999999288889e+01	-1.297606192222224619e+00
3.519999999999288320e+01	-1.349113513514715201e+00
3.529999999999287752e+01	-1.401660853361168746e+00
3.539999999999287184e+01	-1.455252485399706863e+00
3.549999999999286615e+01	-1.509892873906657051e+00
3.559999999999286047e+01	-1.565586678070015392e+00
3.569999999999285478e+01	-1.622338756459664744e+00
3.579999999999284910e+01	-1.680154171702647137e+00
3.589999999999284341e+01	-1.739038195372051510e+00
3.599999999999283773e+01	-1.798996313098636612e+00
3.609999999999283204e+01	-1.860034229914866000e+00
3.619999999999282636e+01	-1.922157875841576047e+00
3.629999999999282068e+01	-1.985373411728076354e+00
3.639999999999281499e+01	-2.049687235357157356e+00
3.649999999999280931e+01	-2.115105987827115896e+00
3.659999999999280362e+01	-2.181636560223705334e+00
3.669999999999279794e+01	-2.249286100595548898e+00
3.679999999999279225e+01	-2.318062021247533355e+00
3.689999999999278657e+01	-2.387972006367412803e+00
3.699999999999278089e+01	-2.459024020001998156e+00
3.709999999999277520e+01	-2.531226314399961819e+00
3.719999999999276952e+01	-2.604587438739764949e+00
3.729999999999276383e+01	-2.679116248261997235e+00
3.739999999999275815e+01	-2.754821913826799307e+00
3.749999999999275246e+01	-2.831713931918356408e+00
3.759999999999274678e+01	-2.909802135119696320e+00
3.769999999999274110e+01	-2.989096703082725792e+00
3.779999999999273541e+01	-3.069608174019828883e+00
3.789999999999272973e+01	-3.151347456745194453e+00
3.799999999999272404e+01	-3.234325843295827063e+00
3.809999999999271836e+01	-3.318555022164180635e+00
3.819999999999271267e+01	-3.404047092176560874e+00
3.829999999999270699e+01	-3.490814577053486634e+00
3.839999999999270131e+01	-3.578870440691022559e+00
3.849999999999269562e+01	-3.668228103204441481e+00
3.859999999999268994e+01	-3.758901457778569988e+00
3.869999999999268425e+01	-3.850904888372248536e+00
3.879999999999267857e+01	-3.944253288327642437e+00
3.889999999999267288e+01	-4.038962079938828609e+00
3.899999999999266720e+01	-4.135047235037784041e+00
3.909999999999266151e+01	-4.232525296660385905e+00
3.919999999999265583e+01	-4.331413401859320444e+00
3.929999999999265015e+01	-4.431729305736010538e+00
3.939999999999264446e+01	-4.533491406768870746e+00
3.949999999999263878e+01	-4.636718773521072201e+00
3.959999999999263309e+01	-4.741431172817295092e+00
3.969999999999262741e+01	-4.847649099486149638e+00
3.979999999999262172e+01	-4.955393807771887538e+00
3.989999999999261604e+01	-5.064687344527712298e+00
3.999999999999261036e+01	-5.175552584311814641e+00
4.009999999999260467e+01	-5.288013266516751187e+00
4.019999999999259899e+01	-5.402094034673844192e+00
4.029999999999259330e+01	-5.517820478085555536e+00
4.039999999999258762e+01	-5.635219175951898585e+00
4.049999999999258193e+01	-5.754317744170668547e+00
4.059999999999257625e+01	-5.875144885006818640e+00
4.069999999999257057e+01	-5.997730439843092398e+00
4.079999999999256488e+01	-6.122105445242826072e+00
4.089999999999255920e+01	-6.248302192575726721e+00
4.099999999999255351e+01	-6.376354291480720526e+00
4.109999999999254783e+01	-6.506296737464341895e+00
4.119999999999254214e+01	-6.638165983960786498e+00
4.129999999999253646e+01	-6.772000019210223876e+00
4.139999999999253077e+01	-6.907838448345696492e+00
4.149999999999252509e+01	-7.045722581116389271e+00
4.159999999999251941e+01	-7.185695525716623067e+00
4.169999999999251372e+01	-7.327802289236062805e+00
4.179999999999250804e+01	-7.472089885298540679e+00
4.189999999999250235e+01	-7.618607449514154695e+00
4.199999999999249667e+01	-7.767406363433631000e+00
4.209999999999249098e+01	-7.918540387766221045e+00
4.219999999999248530e+01	-8.072065805702690611e+00
4.229999999999247962e+01	-8.228041577275964968e+00
4.239999999999247393e+01	-8.386529505793991035e+00
4.249999999999246825e+01	-8.547594417493932895e+00
4.259999999999246256e+01	-8.711304355697180313e+00
4.269999999999245688e+01	-8.877730790890815626e+00
4.279999999999245119e+01	-9.046948848328256076e+00
4.289999999999244551e+01	-9.219037554929755629e+00
4.299999999999243983e+01	-9.394080107479874542e+00
4.309999999999243414e+01	-9.572164164362327199e+00
4.319999999999242846e+01	-9.753382163354601175e+00
4.329999999999242277e+01	-9.937831668324516698e+00
4.339999999999241709e+01	-1.012561574803982722e+01
4.349999999999241140e+01	-1.031684339072599244e+01
4.359999999999240572e+01	-1.051162995849659332e+01
4.369999999999240003e+01	-1.071009768634739601e+01
4.379999999999239435e+01	-1.091237623106073151e+01
4.389999999999238867e+01	-1.111860327613222843e+01
4.399999999999238298e+01	-1.132892519972216405e+01
4.409999999999237730e+01	-1.154349781367693595e+01
4.419999999999237161e+01	-1.176248718289125250e+01
4.429999999999236593e+01	-1.198607053572223968e+01
4.439999999999236024e+01	-1.221443727787322509e+01
4.449999999999235456e+01	-1.244779012418403141e+01
4.459999999999234888e+01	-1.268634636517300862e+01
4.469999999999234319e+01	-1.293033928805163946e+01
4.479999999999233751e+01	-1.318001977538347624e+01
4.489999999999233182e+01	-1.343565810872043187e+01
4.499999999999232614e+01	-1.369754600958320623e+01
4.509999999999232045e+01	-1.396599895627877075e+01
4.519999999999231477e+01	-1.424135882253291996e+01
4.529999999999230909e+01	-1.452399689311356390e+01
4.539999999999230340e+01	-1.481431732298323034e+01
4.549999999999229772e+01	-1.511276112063522525e+01
4.559999999999229203e+01	-1.541981075391788281e+01
4.569999999999228635e+01	-1.573599549885357263e+01
4.579999999999228066e+01	-1.606189768008713514e+01
4.589999999999227498e+01	-1.639815998748889925e+01
4.599999999999226930e+01	-1.674549409958462576e+01
4.609999999999226361e+01	-1.710469090431658401e+01
4.619999999999225793e+01	-1.747663268588710039e+01
4.629999999999225224e+01	-1.786230774974245961e+01
4.639999999999224656e+01	-1.826282809551638309e+01
4.649999999999224087e+01	-1.867945093347057650e+01
4.659999999999223519e+01	-1.911360509327814583e+01
4.669999999999222950e+01	-1.956692372389185408e+01
4.679999999999222382e+01	-2.004128517324421566e+01
4.689999999999221814e+01	-2.053886463309191157e+01
4.699999999999221245e+01	-2.106220014088171055e+01
4.709999999999220677e+01	-2.161427801147246086e+01
4.719999999999220108e+01	-2.219864499426669369e+01
4.729999999999219540e+01	-2.281955786181205781e+01
4.739999999999218971e+01	-2.348218649976365313e+01
4.749999999999218403e+01	-2.419289524153148463e+01
4.759999999999217835e+01	-2.495964166476909085e+01
4.769999999999217266e+01	-2.579255710632196141e+01
4.779999999999216698e+01	-2.670481831324450894e+01
4.789999999999216129e+01	-2.771400517244639516e+01
4.799999999999215561e+01	-2.884431109961218098e+01
4.809999999999214992e+01	-3.013034219302846139e+01
4.819999999999214424e+01	-3.162410923491843917e+01
4.829999999999213856e+01	-3.340909581318185673e+01
4.839999999999213287e+01	-3.563223223148891350e+01
4.849999999999212719e+01	-3.859079859937829582e+01
4.859999999999212150e+01	-4.305037720940251234e+01
4.869999999999211582e+01	-5.252031955454904733e+01
4.879999999999211013e+01	-5.293142944390300642e+01
4.889999999999210445e+01	-4.331384024319859805e+01
4.899999999999209876e+01	-3.890060340578627063e+01
4.909999999999209308e+01	-3.601608160741763243e+01
4.919999999999208740e+01	-3.387621906518402426e+01
4.929999999999208171e+01	-3.217869631319629775e+01
4.939999999999207603e+01	-3.077464376512094191e+01
4.949999999999207034e+01	-2.957967189423415633e+01
4.959999999999206466e+01	-2.854128947093966673e+01
4.969999999999205897e+01	-2.762461149715115027e+01
4.979999999999205329e+01	-2.680527122942877583e+01
4.989999999999204761e+01	-2.606557512392631892e+01
4.999999999999204192e+01	-2.539226857885791588e+01
5.009999999999203624e+01	-2.477516494450878071e+01
5.019999999999203055e+01	-2.420626609890088332e+01
5.029999999999202487e+01	-2.367917716853718701e+01
5.039999999999201918e+01	-2.318870470006419637e+01
5.049999999999201350e+01	-2.273057333324990026e+01
5.059999999999200782e+01	-2.230122136480602180e+01
5.069999999999200213e+01	-2.189765022777497450e+01
5.079999999999199645e+01	-2.151731167515570320e+01
5.089999999999199076e+01	-2.115802187289823522e+01
5.099999999999198508e+01	-2.081789504948279657e+01
5.109999999999197939e+01	-2.049529159149897595e+01
5.119999999999197371e+01	-2.018877696792559817e+01
5.129999999999196802e+01	-1.989708888035183065e+01
5.139999999999196234e+01	-1.961911073821264040e+01
5.149999999999195666e+01	-1.935385005165927197e+01
5.159999999999195097e+01	-1.910042068700774109e+01
5.169999999999194529e+01	-1.885802818469935005e+01
5.179999999999193960e+01	-1.862595752661419723e+01
5.189999999999193392e+01	-1.840356287818792325e+01
5.199999999999192823e+01	-1.819025893470169208e+01
5.209999999999192255e+01	-1.798551357981224186e+01
5.219999999999191687e+01	-1.778884162454998474e+01
5.229999999999191118e+01	-1.759979944141031183e+01
5.239999999999190550e+01	-1.741798034423860742e+01
5.249999999999189981e+01	-1.724301059287959603e+01
5.259999999999189413e+01	-1.707454592387310655e+01
5.269999999999188844e+01	-1.691226852621088383e+01
5.279999999999188276e+01	-1.675588439535168561e+01
5.289999999999187708e+01	-1.660512101010466068e+01
5.299999999999187139e+01	-1.645972528622952780e+01
5.309999999999186571e+01	-1.631946176811922555e+01
5.319999999999186002e+01	-1.618411102608114760e+01
5.329999999999185434e+01	-1.605346823178933136e+01
5.339999999999184865e+01	-1.592734188865550138e+01
5.349999999999184297e+01	-1.580555269733256196e+01
5.359999999999183729e+01	-1.568793253945066013e+01
5.369999999999183160e+01	-1.557432356510170379e+01
5.379999999999182592e+01	-1.546457737161693302e+01
5.389999999999182023e+01	-1.535855426289245074e+01
5.399999999999181455e+01	-1.525612257996498577e+01
5.409999999999180886e+01	-1.515715809476859199e+01
5.419999999999180318e+01	-1.506154346004908362e+01
5.429999999999179749e+01	-1.496916770930812035e+01
5.439999999999179181e+01	-1.487992580141432875e+01
5.449999999999178613e+01	-1.479371820517813063e+01
5.459999999999178044e+01	-1.471045051975469420e+01
5.469999999999177476e+01	-1.463003312723036409e+01
5.479999999999176907e+01	-1.455238087417307824e+01
5.489999999999176339e+01	-1.447741277929716297e+01
5.499999999999175770e+01	-1.440505176471446980e+01
5.509999999999175202e+01	-1.433522440852489765e+01
5.519999999999174634e+01	-1.426786071674550627e+01
5.529999999999174065e+01	-1.420289391279215785e+01
5.539999999999173497e+01	-1.414026024291812789e+01
5.549999999999172928e+01	-1.407989879618017426e+01
5.559999999999172360e+01	-1.402175133764986370e+01
5.569999999999171791e+01	-1.396576215371846530e+01
5.579999999999171223e+01	-1.391187790845829753e+01
5.589999999999170655e+01	-1.386004751010640312e+01
5.599999999999170086e+01	-1.381022198682648927e+01
5.609999999999169518e+01	-1.376235437098684855e+01
5.619999999999168949e+01	-1.371639959126341424e+01
5.629999999999168381e+01	-1.367231437194207366e+01
5.639999999999167812e+01	-1.363005713885160475e+01
5.649999999999167244e+01	-1.358958793141090204e+01
5.659999999999166675e+01	-1.355086832031978616e+01
5.669999999999166107e+01	-1.351386133046501392e+01
5.679999999999165539e+01	-1.347853136865025014e+01
5.689999999999164970e+01	-1.344484415579275804e+01
5.699999999999164402e+01	-1.341276666325994071e+01
5.709999999999163833e+01	-1.338226705304655795e+01
5.719999999999163265e+01	-1.335331462151828674e+01
5.729999999999162696e+01	-1.332587974647001339e+01
5.739999999999162128e+01	-1.329993383726750622e+01
5.749999999999161560e+01	-1.327544928786004874e+01
5.759999999999160991e+01	-1.325239943246818974e+01
5.769999999999160423e+01	-1.323075850376652163e+01
5.779999999999159854e+01	-1.321050159339499075e+01
5.789999999999159286e+01	-1.319160461464545264e+01
5.799999999999158717e+01	-1.317404426718167265e+01
5.809999999999158149e+01	-1.315779800366162711e+01
5.819999999999157581e+01	-1.314284399814062532e+01
5.829999999999157012e+01	-1.312916111614323000e+01
5.839999999999156444e+01	-1.311672888629930434e+01
5.849999999999155875e+01	-1.310552747344790880e+01
5.859999999999155307e+01	-1.309553765311903639e+01
5.869999999999154738e+01	-1.308674078730981449e+01
5.879999999999154170e+01	-1.307911880147774930e+01
5.889999999999153601e+01	-1.307265416267856750e+01
5.899999999999153033e+01	-1.306732985878154452e+01
5.909999999999152465e+01	-1.306312937869974178e+01
5.919999999999151896e+01	-1.306003669357649777e+01
5.929999999999151328e+01	-1.305803623887381626e+01
5.939999999999150759e+01	-1.305711289731148739e+01
5.949999999999150191e+01	-1.305725198260967090e+01
5.959999999999149622e+01	-1.305843922398996426e+01
5.969999999999149054e+01	-1.306066075139378491e+01
5.979999999999148486e+01	-1.306390308137858725e+01
5.989999999999147917e+01	-1.306815310365579741e+01
5.999999999999147349e+01	-1.307339806823582506e+01
6.009999999999146780e+01	-1.307962557314830931e+01
6.019999999999146212e+01	-1.308682355270729580e+01
6.029999999999145643e+01	-1.309498026629303880e+01
6.039999999999145075e+01	-1.310408428762377042e+01
6.049999999999144507e+01	-1.311412449449260542e+01
6.059999999999143938e+01	-1.312509005894576219e+01
6.069999999999143370e+01	-1.313697043788023144e+01
6.079999999999142801e+01	-1.314975536403986212e+01
6.089999999999142233e+01	-1.316343483739024478e+01
6.099999999999141664e+01	-1.317799911685402492e+01
6.109999999999141096e+01	-1.319343871238890387e+01
6.119999999999140528e+01	-1.320974437739215368e+01
6.129999999999139959e+01	-1.322690710141591097e+01
6.139999999999139391e+01	-1.324491810317866936e+01
6.149999999999138822e+01	-1.326376882385894618e+01
6.159999999999138254e+01	-1.328345092065823962e+01
6.169999999999137685e+01	-1.330395626062067116e+01
6.179999999999137117e+01	-1.332527691469774567e+01
6.189999999999136548e+01	-1.334740515204701161e+01
6.199999999999135980e+01	-1.337033343455414780e+01
6.209999999999135412e+01	-1.339405441156853449e+01
6.219999999999134843e+01	-1.341856091484297764e+01
6.229999999999134275e+01	-1.344384595366834745e+01
6.239999999999133706e+01	-1.346990271019501684e+01
6.249999999999133138e+01	-1.349672453493285573e+01
6.259999999999132569e+01	-1.352430494242207182e+01
6.269999999999132001e+01	-1.355263760706793974e+01
6.279999999999131433e+01	-1.358171635913213215e+01
6.289999999999130864e+01	-1.361153518087458636e+01
6.299999999999130296e+01	-1.364208820283917234e+01
6.309999999999129727e+01	-1.367336970027777099e+01
6.319999999999129159e+01	-1.370537408970669802e+01
6.329999999999128590e+01	-1.373809592559042336e+01
6.339999999999128022e+01	-1.377152989714738851e+01
6.349999999999127454e+01	-1.380567082527305267e+01
6.359999999999126885e+01	-1.384051365957553337e+01
6.369999999999126317e+01	-1.387605347551971668e+01
6.379999999999125748e+01	-1.391228547167514762e+01
6.389999999999125180e+01	-1.394920496706416380e+01
6.399999999999124611e+01	-1.398680739860629352e+01
6.409999999999124043e+01	-1.402508831865525885e+01
6.419999999999123474e+01	-1.406404339262514291e+01
6.429999999999122906e+01	-1.410366839670242811e+01
6.439999999999122338e+01	-1.414395921564080716e+01
6.449999999999121769e+01	-1.418491184063567800e+01
6.459999999999121201e+01	-1.422652236727537556e+01
6.469999999999120632e+01	-1.426878699356663560e+01
6.479999999999120064e+01	-1.431170201803145581e+01
6.489999999999119495e+01	-1.435526383787276572e+01
6.499999999999118927e+01	-1.439946894720694104e+01
6.509999999999118359e+01	-1.444431393536020458e+01
6.519999999999117790e+01	-1.448979548522746086e+01
6.529999999999117222e+01	-1.453591037169072209e+01
6.539999999999116653e+01	-1.458265546009578273e+01
6.549999999999116085e+01	-1.463002770478467163e+01
6.559999999999115516e+01	-1.467802414768252461e+01
6.569999999999114948e+01	-1.472664191693657543e+01
6.579999999999114380e+01	-1.477587822560619379e+01
6.589999999999113811e+01	-1.482573037040173958e+01
6.599999999999113243e+01	-1.487619573047119204e+01
6.609999999999112674e+01	-1.492727176623263752e+01
6.619999999999112106e+01	-1.497895601825155154e+01
6.629999999999111537e+01	-1.503124610616134049e+01
6.639999999999110969e+01	-1.508413972762560817e+01
6.649999999999110400e+01	-1.513763465734147573e+01
6.659999999999109832e+01	-1.519172874608208090e+01
6.669999999999109264e+01	-1.524641991977755495e+01
6.679999999999108695e+01	-1.530170617863308635e+01
6.689999999999108127e+01	-1.535758559628325060e+01
6.699999999999107558e+01	-1.541405631898135198e+01
6.709999999999106990e+01	-1.547111656482287501e+01
6.719999999999106421e+01	-1.552876462300213944e+01
6.729999999999105853e+01	-1.558699885310113231e+01
6.739999999999105285e+01	-1.564581768440977960e+01
6.749999999999104716e+01	-1.570521961527660082e+01
6.759999999999104148e+01	-1.576520321248923651e+01
6.769999999999103579e+01	-1.582576711068377406e+01
6.779999999999103011e+01	-1.588691001178209916e+01
6.789999999999102442e+01	-1.594863068445687659e+01
6.799999999999101874e+01	-1.601092796362323156e+01
6.809999999999101306e+01	-1.607380074995616326e+01
6.819999999999100737e+01	-1.613724800943366589e+01
6.829999999999100169e+01	-1.620126877290445222e+01
6.839999999999099600e+01	-1.626586213567957984e+01
6.849999999999099032e+01	-1.633102725714799419e+01
6.859999999999098463e+01	-1.639676336041467053e+01
6.869999999999097895e+01	-1.646306973196121959e+01
6.879999999999097327e+01	-1.652994572132841711e+01
6.889999999999096758e+01	-1.659739074081981869e+01
6.899999999999096190e+01	-1.666540426522642449e+01
6.909999999999095621e+01	-1.673398583157136699e+01
6.919999999999095053e+01	-1.680313503887452953e+01
6.929999999999094484e+01	-1.687285154793644537e+01
6.939999999999093916e+01	-1.694313508114107236e+01
6.949999999999093347e+01	-1.701398542227675037e+01
6.959999999999092779e+01	-1.708540241637544810e+01
6.969999999999092211e+01	-1.715738596956914819e+01
6.979999999999091642e+01	-1.722993604896345943e+01
6.989999999999091074e+01	-1.730305268252778816e+01
6.999999999999090505e+01	-1.737673595900187351e+01
7.009999999999089937e+01	-1.745098602781776620e+01
7.019999999999089368e+01	-1.752580309903747491e+01
7.029999999999088800e+01	-1.760118744330533858e+01
7.039999999999088232e+01	-1.767713939181516736e+01
7.049999999999087663e+01	-1.775365933629111481e+01
7.059999999999087095e+01	-1.783074772898260818e+01
7.069999999999086526e+01	-1.790840508267237396e+01
7.079999999999085958e+01	-1.798663197069725683e+01
7.089999999999085389e+01	-1.806542902698154407e+01
7.099999999999084821e+01	-1.814479694608237281e+01
7.109999999999084253e+01	-1.822473648324638873e+01
7.119999999999083684e+01	-1.830524845447774140e+01
7.129999999999083116e+01	-1.838633373661688353e+01
7.139999999999082547e+01	-1.846799326742885583e+01
7.149999999999081979e+01	-1.855022804570226214e+01
7.159999999999081410e+01	-1.863303913135654710e+01
7.169999999999080842e+01	-1.871642764555858562e+01
7.179999999999080273e+01	-1.880039477084704558e+01
7.189999999999079705e+01	-1.888494175126471575e+01
7.199999999999079137e+01	-1.897006989249760167e+01
7.209999999999078568e+01	-1.905578056202091375e+01
7.219999999999078000e+01	-1.914207518925037022e+01
7.229999999999077431e+01	-1.922895526569945091e+01
7.239999999999076863e+01	-1.931642234514060519e+01
7.249999999999076294e+01	-1.940447804377095764e+01
7.259999999999075726e+01	-1.949312404038070667e+01
7.269999999999075158e+01	-1.958236207652435112e+01
7.279999999999074589e+01	-1.967219395669362569e+01
7.289999999999074021e+01	-1.976262154849073482e+01
7.299999999999073452e+01	-1.985364678280224027e+01
7.309999999999072884e+01	-1.994527165397171942e+01
7.319999999999072315e+01	-2.003749821997052649e+01
7.329999999999071747e+01	-2.013032860256546996e+01
7.339999999999071179e+01	-2.022376498748308293e+01
7.349999999999070610e+01	-2.031780962456828021e+01
7.359999999999070042e+01	-2.041246482793691541e+01
7.369999999999069473e+01	-2.050773297612103718e+01
7.379999999999068905e+01	-2.060361651220491197e+01
