# Angle [deg]	Magnitude [dB]
-3.640000000000304681e+01	-2.216543395468120181e+01
-3.630000000000305249e+01	-2.222152606270541497e+01
-3.620000000000305818e+01	-2.228058593718626668e+01
-3.610000000000306386e+01	-2.234267193969734677e+01
-3.600000000000306954e+01	-2.240784551755280063e+01
-3.590000000000307523e+01	-2.247617138718510077e+01
-3.580000000000308091e+01	-2.254771773280284464e+01
-3.570000000000308660e+01	-2.262255642182441306e+01
-3.560000000000309228e+01	-2.270076323875754554e+01
-3.550000000000309797e+01	-2.278241813939795435e+01
-3.540000000000310365e+01	-2.286760552744631880e+01
-3.530000000000310934e+01	-2.295641455590525126e+01
-3.520000000000311502e+01	-2.304893945591515347e+01
-3.510000000000312070e+01	-2.314527989603050884e+01
-3.500000000000312639e+01	-2.324554137533077736e+01
-3.490000000000313207e+01	-2.334983565421257268e+01
-3.480000000000313776e+01	-2.345828122723349907e+01
-3.470000000000314344e+01	-2.357100384298334816e+01
-3.460000000000314913e+01	-2.368813707666167190e+01
-3.450000000000315481e+01	-2.380982296186127556e+01
-3.440000000000316049e+01	-2.393621268901286570e+01
-3.430000000000316618e+01	-2.406746737906951239e+01
-3.420000000000317186e+01	-2.420375894232780567e+01
-3.410000000000317755e+01	-2.434527103383798519e+01
-3.400000000000318323e+01	-2.449220011869791591e+01
-3.390000000000318892e+01	-2.464475666271247434e+01
-3.380000000000319460e+01	-2.480316646651081669e+01
-3.370000000000320028e+01	-2.496767216433570979e+01
-3.360000000000320597e+01	-2.513853491247886396e+01
-3.350000000000321165e+01	-2.531603629686791379e+01
-3.340000000000321734e+01	-2.550048049481787515e+01
-3.330000000000322302e+01	-2.569219673266388781e+01
-3.320000000000322871e+01	-2.589154208921189948e+01
-3.310000000000323439e+01	-2.609890470506426752e+01
-3.300000000000324007e+01	-2.631470747041305458e+01
-3.290000000000324576e+01	-2.653941227951202819e+01
-3.280000000000325144e+01	-2.677352495961880052e+01
-3.270000000000325713e+01	-2.701760100690918520e+01
-3.260000000000326281e+01	-2.727225229327097367e+01
-3.250000000000326850e+01	-2.753815494809379771e+01
-3.240000000000327418e+01	-2.781605867106799579e+01
-3.230000000000327987e+01	-2.810679779954708124e+01
-3.220000000000328555e+01	-2.841130454274029660e+01
-3.210000000000329123e+01	-2.873062491264271401e+01
-3.200000000000329692e+01	-2.906593803925766650e+01
-3.190000000000330260e+01	-2.941857977129780366e+01
-3.180000000000330829e+01	-2.979007175658404449e+01
-3.170000000000331397e+01	-3.018215760361496791e+01
-3.160000000000331966e+01	-3.059684829992320942e+01
-3.150000000000332534e+01	-3.103647988497550969e+01
-3.140000000000333102e+01	-3.150378757293660570e+01
-3.130000000000333671e+01	-3.200200229820606523e+01
-3.120000000000334239e+01	-3.253497835077193656e+01
-3.110000000000334808e+01	-3.310736494760897131e+01
-3.100000000000335376e+01	-3.372484124009409356e+01
-3.090000000000335945e+01	-3.439444516675985852e+01
-3.080000000000336513e+01	-3.512504505584250580e+01
-3.070000000000337081e+01	-3.592803546677099291e+01
-3.060000000000337650e+01	-3.681839879196655119e+01
-3.050000000000338218e+01	-3.781639072401339519e+01
-3.040000000000338787e+01	-3.895034885656657764e+01
-3.030000000000339355e+01	-4.026166261221813869e+01
-3.020000000000339924e+01	-4.181426975002197821e+01
-3.010000000000340492e+01	-4.371475282674257556e+01
-3.000000000000341061e+01	-4.616143372790461541e+01
-2.990000000000341629e+01	-4.959394785572726505e+01
-2.980000000000342197e+01	-5.537616465036867908e+01
-2.970000000000342766e+01	-8.110588083854160857e+01
-2.960000000000343334e+01	-5.630402278546440442e+01
-2.950000000000343903e+01	-5.002894946393933395e+01
-2.940000000000344471e+01	-4.641967341055437402e+01
-2.930000000000345040e+01	-4.387516936994483530e+01
-2.920000000000345608e+01	-4.190846841918202159e+01
-2.910000000000346176e+01	-4.030548839298843689e+01
-2.900000000000346745e+01	-3.895290235739780371e+01
-2.890000000000347313e+01	-3.778340834443624630e+01
-2.880000000000347882e+01	-3.675375486996436791e+01
-2.870000000000348450e+01	-3.583449334789678176e+01
-2.860000000000349019e+01	-3.500466680509480000e+01
-2.850000000000349587e+01	-3.424883062038470882e+01
-2.840000000000350155e+01	-3.355527517451447750e+01
-2.830000000000350724e+01	-3.291491175201869623e+01
-2.820000000000351292e+01	-3.232054520884359050e+01
-2.810000000000351861e+01	-3.176638269428231354e+01
-2.800000000000352429e+01	-3.124769207293534379e+01
-2.790000000000352998e+01	-3.076055843948280710e+01
-2.780000000000353566e+01	-3.030170675224510646e+01
-2.770000000000354134e+01	-2.986837014677568547e+01
-2.760000000000354703e+01	-2.945819050213049195e+01
-2.750000000000355271e+01	-2.906914222298505734e+01
-2.740000000000355840e+01	-2.869947302354825780e+01
-2.730000000000356408e+01	-2.834765735720791824e+01
-2.720000000000356977e+01	-2.801235938486748722e+01
-2.710000000000357545e+01	-2.769240323071941390e+01
-2.700000000000358114e+01	-2.738674887077415931e+01
-2.690000000000358682e+01	-2.709447242194317340e+01
-2.680000000000359250e+01	-2.681474990300522165e+01
-2.670000000000359819e+01	-2.654684375976977151e+01
-2.660000000000360387e+01	-2.629009160961670588e+01
-2.650000000000360956e+01	-2.604389678198682745e+01
-2.640000000000361524e+01	-2.580772032283927331e+01
-2.630000000000362093e+01	-2.558107420064619930e+01
-2.620000000000362661e+01	-2.536351550488498674e+01
-2.610000000000363229e+01	-2.515464146932380274e+01
-2.600000000000363798e+01	-2.495408518465398018e+01
-2.590000000000364366e+01	-2.476151189038724709e+01
-2.580000000000364935e+01	-2.457661575602326920e+01
-2.570000000000365503e+01	-2.439911707750529146e+01
-2.560000000000366072e+01	-2.422875982783139293e+01
-2.550000000000366640e+01	-2.406530951105700566e+01
-2.540000000000367208e+01	-2.390855127734519670e+01
-2.530000000000367777e+01	-2.375828826359118295e+01
-2.520000000000368345e+01	-2.361434012978850205e+01
-2.510000000000368914e+01	-2.347654176595347053e+01
-2.500000000000369482e+01	-2.334474214828114569e+01
-2.490000000000370051e+01	-2.321880332641545408e+01
-2.480000000000370619e+01	-2.309859952640323399e+01
-2.470000000000371188e+01	-2.298401635616130534e+01
-2.460000000000371756e+01	-2.287495010219346980e+01
-2.450000000000372324e+01	-2.277130710791491097e+01
-2.440000000000372893e+01	-2.267300322532338797e+01
-2.430000000000373461e+01	-2.257996333294325808e+01
-2.420000000000374030e+01	-2.249212091399025226e+01
-2.410000000000374598e+01	-2.240941768959459779e+01
-2.400000000000375167e+01	-2.233180330269551206e+01
-2.390000000000375735e+01	-2.225923504890521087e+01
-2.380000000000376303e+01	-2.219167765124872105e+01
-2.370000000000376872e+01	-2.212910307623168649e+01
-2.360000000000377440e+01	-2.207149038918544903e+01
-2.350000000000378009e+01	-2.201882564729431380e+01
-2.340000000000378577e+01	-2.197110182913682053e+01
-2.330000000000379146e+01	-2.192831879997655165e+01
-2.320000000000379714e+01	-2.189048331242820211e+01
-2.310000000000380282e+01	-2.185760904250741987e+01
-2.300000000000380851e+01	-2.182971666145592593e+01
-2.290000000000381419e+01	-2.180683394412399778e+01
-2.280000000000381988e+01	-2.178899591509716061e+01
-2.270000000000382556e+01	-2.177624503418169155e+01
-2.260000000000383125e+01	-2.176863142332104673e+01
-2.250000000000383693e+01	-2.176621313751422448e+01
-2.240000000000384262e+01	-2.176905648285552886e+01
-2.230000000000384830e+01	-2.177723638542682494e+01
-2.220000000000385398e+01	-2.179083681546119422e+01
-2.210000000000385967e+01	-2.180995127197874695e+01
-2.200000000000386535e+01	-2.183468333398825223e+01
-2.190000000000387104e+01	-2.186514728537903096e+01
-2.180000000000387672e+01	-2.190146882182051513e+01
-2.170000000000388241e+01	-2.194378584937976484e+01
-2.160000000000388809e+01	-2.199224938619866521e+01
-2.150000000000389377e+01	-2.204702458049542102e+01
-2.140000000000389946e+01	-2.210829186043136829e+01
-2.130000000000390514e+01	-2.217624823409211743e+01
-2.120000000000391083e+01	-2.225110876106906233e+01
-2.110000000000391651e+01	-2.233310822101403659e+01
-2.100000000000392220e+01	-2.242250300923145545e+01
-2.090000000000392788e+01	-2.251957329506048211e+01
-2.080000000000393356e+01	-2.262462548573441623e+01
-2.070000000000393925e+01	-2.273799504690103745e+01
-2.060000000000394493e+01	-2.286004974145747326e+01
-2.050000000000395062e+01	-2.299119336132644875e+01
-2.040000000000395630e+01	-2.313187004297705940e+01
-2.030000000000396199e+01	-2.328256927778771157e+01
-2.020000000000396767e+01	-2.344383175398597530e+01
-2.010000000000397335e+01	-2.361625619951409405e+01
-2.000000000000397904e+01	-2.380050743697431415e+01
-1.990000000000398472e+01	-2.399732591582779406e+01
-1.980000000000399041e+01	-2.420753905742070700e+01
-1.970000000000399609e+01	-2.443207484100579663e+01
-1.960000000000400178e+01	-2.467197818190844316e+01
-1.950000000000400746e+01	-2.492843081806020678e+01
-1.940000000000401315e+01	-2.520277564522229596e+01
-1.930000000000401883e+01	-2.549654674920842723e+01
-1.920000000000402451e+01	-2.581150681236236366e+01
-1.910000000000403020e+01	-2.614969417766327098e+01
-1.900000000000403588e+01	-2.651348272395584615e+01
-1.890000000000404157e+01	-2.690565897678424534e+01
-1.880000000000404725e+01	-2.732952277167150967e+01
-1.870000000000405294e+01	-2.778902066456574715e+01
-1.860000000000405862e+01	-2.828892576542602200e+01
-1.850000000000406430e+01	-2.883508483622788532e+01
-1.840000000000406999e+01	-2.943476530001889557e+01
-1.830000000000407567e+01	-3.009715493346339343e+01
-1.820000000000408136e+01	-3.083410270180626966e+01
-1.810000000000408704e+01	-3.166125543929950581e+01
-1.800000000000409273e+01	-3.259987488325445781e+01
-1.790000000000409841e+01	-3.367989101286036657e+01
-1.780000000000410409e+01	-3.494536245431955024e+01
-1.770000000000410978e+01	-3.646505493343287441e+01
-1.760000000000411546e+01	-3.835525268207034344e+01
-1.750000000000412115e+01	-4.083704366490563586e+01
-1.740000000000412683e+01	-4.441897881265475689e+01
-1.730000000000413252e+01	-5.081723397539536791e+01
-1.720000000000413820e+01	-6.987141549940599816e+01
-1.710000000000414389e+01	-4.890982110789117598e+01
-1.700000000000414957e+01	-4.320521973941552574e+01
-1.690000000000415525e+01	-3.973676142570874248e+01
-1.680000000000416094e+01	-3.722410790751599308e+01
-1.670000000000416662e+01	-3.524533690257867846e+01
-1.660000000000417231e+01	-3.360817910227803651e+01
-1.650000000000417799e+01	-3.220868268782944455e+01
-1.640000000000418368e+01	-3.098423711509370904e+01
-1.630000000000418936e+01	-2.989419469345772029e+01
-1.620000000000419504e+01	-2.891066457534285661e+01
-1.610000000000420073e+01	-2.801367597034894175e+01
-1.600000000000420641e+01	-2.718843653831928719e+01
-1.590000000000421210e+01	-2.642368317713461323e+01
-1.580000000000421778e+01	-2.571064122251230089e+01
-1.570000000000422347e+01	-2.504234112957242431e+01
-1.560000000000422915e+01	-2.441315471934963455e+01
-1.550000000000423483e+01	-2.381847141702246873e+01
-1.540000000000424052e+01	-2.325446664542227637e+01
-1.530000000000424620e+01	-2.271793258463670639e+01
-1.520000000000425189e+01	-2.220615217076818837e+01
-1.510000000000425757e+01	-2.171680371905970830e+01
-1.500000000000426326e+01	-2.124788765191867768e+01
-1.490000000000426894e+01	-2.079766945534466061e+01
-1.480000000000427463e+01	-2.036463473281855485e+01
-1.470000000000428031e+01	-1.994745340273680512e+01
-1.460000000000428599e+01	-1.954495089416567311e+01
-1.450000000000429168e+01	-1.915608476085281708e+01
-1.440000000000429736e+01	-1.877992553458799563e+01
-1.430000000000430305e+01	-1.841564092782332551e+01
-1.420000000000430873e+01	-1.806248270614464957e+01
-1.410000000000431442e+01	-1.771977570673366031e+01
-1.400000000000432010e+01	-1.738690859509512165e+01
-1.390000000000432578e+01	-1.706332603993473995e+01
-1.380000000000433147e+01	-1.674852205280849304e+01
-1.370000000000433715e+01	-1.644203429045871800e+01
-1.360000000000434284e+01	-1.614343915751103253e+01
-1.350000000000434852e+01	-1.585234757826980534e+01
-1.340000000000435421e+01	-1.556840133079956701e+01
-1.330000000000435989e+01	-1.529126985585960163e+01
-1.320000000000436557e+01	-1.502064746872124346e+01
-1.310000000000437126e+01	-1.475625091431179214e+01
-1.300000000000437694e+01	-1.449781721615419272e+01
-1.290000000000438263e+01	-1.424510177771384534e+01
-1.280000000000438831e+01	-1.399787670141138207e+01
-1.270000000000439400e+01	-1.375592929601440062e+01
-1.260000000000439968e+01	-1.351906074761868837e+01
-1.250000000000440536e+01	-1.328708493315429351e+01
-1.240000000000441105e+01	-1.305982735845021558e+01
-1.230000000000441673e+01	-1.283712420548003941e+01
-1.220000000000442242e+01	-1.261882147558151246e+01
-1.210000000000442810e+01	-1.240477421727065632e+01
-1.200000000000443379e+01	-1.219484582881467460e+01
-1.190000000000443947e+01	-1.198890742703761880e+01
-1.180000000000444516e+01	-1.178683727494589384e+01
-1.170000000000445084e+01	-1.158852026171162208e+01
-1.160000000000445652e+01	-1.139384742936521278e+01
-1.150000000000446221e+01	-1.120271554124743218e+01
-1.140000000000446789e+01	-1.101502668787254891e+01
-1.130000000000447358e+01	-1.083068792637395106e+01
-1.120000000000447926e+01	-1.064961095015297943e+01
-1.110000000000448495e+01	-1.047171178574225436e+01
-1.100000000000449063e+01	-1.029691051423445103e+01
-1.090000000000449631e+01	-1.012513101492353940e+01
-1.080000000000450200e+01	-9.956300729064505362e+00
-1.070000000000450768e+01	-9.790350441884609012e+00
-1.060000000000451337e+01	-9.627214081178273375e+00
-1.050000000000451905e+01	-9.466828530992980717e+00
-1.040000000000452474e+01	-9.309133459068286598e+00
-1.030000000000453042e+01	-9.154071156826264044e+00
-1.020000000000453610e+01	-9.001586390832827078e+00
-1.010000000000454179e+01	-8.851626264756323081e+00
-1.000000000000454747e+01	-8.704140090944981978e+00
-9.900000000004553158e+00	-8.559079270829482056e+00
-9.800000000004558842e+00	-8.416397183432447804e+00
-9.700000000004564527e+00	-8.276049081333908930e+00
-9.600000000004570211e+00	-8.137991993502197374e+00
-9.500000000004575895e+00	-8.002184634453511691e+00
-9.400000000004581580e+00	-7.868587319251942880e+00
-9.300000000004587264e+00	-7.737161883905163684e+00
-9.200000000004592948e+00	-7.607871610749999292e+00
-9.100000000004598633e+00	-7.480681158457493041e+00
-9.000000000004604317e+00	-7.355556496318717663e+00
-8.900000000004610001e+00	-7.232464842501286739e+00
-8.800000000004615686e+00	-7.111374605992551778e+00
-8.700000000004621370e+00	-6.992255331968852516e+00
-8.600000000004627054e+00	-6.875077650351613556e+00
-8.500000000004632739e+00	-6.759813227330263352e+00
-8.400000000004638423e+00	-6.646434719649670697e+00
-8.300000000004644107e+00	-6.534915731475694045e+00
-8.200000000004649792e+00	-6.425230773666972262e+00
-8.100000000004655476e+00	-6.317355225294418730e+00
-8.000000000004661160e+00	-6.211265297262039908e+00
-7.900000000004666845e+00	-6.106937997893514769e+00
-7.800000000004672529e+00	-6.004351100359489379e+00
-7.700000000004678213e+00	-5.903483111829470609e+00
-7.600000000004683898e+00	-5.804313244240805858e+00
-7.500000000004689582e+00	-5.706821386585129829e+00
-7.400000000004695266e+00	-5.610988078619653763e+00
-7.300000000004700951e+00	-5.516794485917298374e+00
-7.200000000004706635e+00	-5.424222376175792171e+00
-7.100000000004712319e+00	-5.333254096711328884e+00
-7.000000000004718004e+00	-5.243872553067474129e+00
-6.900000000004723688e+00	-5.156061188674935458e+00
-6.800000000004729372e+00	-5.069803965501890275e+00
-6.700000000004735057e+00	-4.985085345638858634e+00
-6.600000000004740741e+00	-4.901890273765678430e+00
-6.500000000004746425e+00	-4.820204160451600828e+00
-6.400000000004752110e+00	-4.740012866242783396e+00
-6.300000000004757794e+00	-4.661302686494411596e+00
-6.200000000004763479e+00	-4.584060336907240796e+00
-6.100000000004769163e+00	-4.508272939731246431e+00
-6.000000000004774847e+00	-4.433928010601052350e+00
-5.900000000004780532e+00	-4.361013445970253422e+00
-5.800000000004786216e+00	-4.289517511113715820e+00
-5.700000000004791900e+00	-4.219428828668802645e+00
-5.600000000004797585e+00	-4.150736367688307560e+00
-5.500000000004803269e+00	-4.083429433179447621e+00
-5.400000000004808953e+00	-4.017497656104909609e+00
-5.300000000004814638e+00	-3.952930983823252920e+00
-5.200000000004820322e+00	-3.889719670947415775e+00
-5.100000000004826006e+00	-3.827854270601278142e+00
-5.000000000004831691e+00	-3.767325626055382237e+00
-4.900000000004837375e+00	-3.708124862724044846e+00
-4.800000000004843059e+00	-3.650243380507120605e+00
-4.700000000004848744e+00	-3.593672846460568060e+00
-4.600000000004854428e+00	-3.538405187780975236e+00
-4.500000000004860112e+00	-3.484432585089946244e+00
-4.400000000004865797e+00	-3.431747466005105274e+00
-4.300000000004871481e+00	-3.380342498985164479e+00
-4.200000000004877165e+00	-3.330210587437261172e+00
-4.100000000004882850e+00	-3.281344864075368850e+00
-4.000000000004888534e+00	-3.233738685519231826e+00
-3.900000000004894218e+00	-3.187385627123849652e+00
-3.800000000004899903e+00	-3.142279478030094886e+00
-3.700000000004905587e+00	-3.098414236427522006e+00
-3.600000000004911271e+00	-3.055784105020962205e+00
-3.500000000004916956e+00	-3.014383486692937986e+00
-3.400000000004922640e+00	-2.974206980354356489e+00
-3.300000000004928324e+00	-2.935249376976346802e+00
-3.200000000004934009e+00	-2.897505655796513313e+00
-3.100000000004939693e+00	-2.860970980693242627e+00
-3.000000000004945377e+00	-2.825640696722009348e+00
-2.900000000004951062e+00	-2.791510326808003928e+00
-2.800000000004956746e+00	-2.758575568589725524e+00
-2.700000000004962430e+00	-2.726832291408383568e+00
-2.600000000004968115e+00	-2.696276533438366929e+00
-2.500000000004973799e+00	-2.666904498954206115e+00
-2.400000000004979483e+00	-2.638712555729765263e+00
-2.300000000004985168e+00	-2.611697232565590276e+00
-2.200000000004990852e+00	-2.585855216940648127e+00
-2.100000000004996537e+00	-2.561183352784837108e+00
-2.000000000005002221e+00	-2.537678638368894735e+00
-1.900000000005007905e+00	-2.515338224308532045e+00
-1.800000000005013590e+00	-2.494159411679818472e+00
-1.700000000005019274e+00	-2.474139650243010191e+00
-1.600000000005024958e+00	-2.455276536772201368e+00
-1.500000000005030643e+00	-2.437567813488382473e+00
-1.400000000005036327e+00	-2.421011366593563974e+00
-1.300000000005042011e+00	-2.405605224903924366e+00
-1.200000000005047696e+00	-2.391347558579926869e+00
-1.100000000005053380e+00	-2.378236677951672817e+00
-1.000000000005059064e+00	-2.366271032437733179e+00
-9.000000000050647486e-01	-2.355449209555993573e+00
-8.000000000050704330e-01	-2.345769934025065062e+00
-7.000000000050761173e-01	-2.337232066955032828e+00
-6.000000000050818016e-01	-2.329834605126376967e+00
-5.000000000050874860e-01	-2.323576680356061352e+00
-4.000000000050931703e-01	-2.318457558949936548e+00
-3.000000000050988547e-01	-2.314476641240639676e+00
-2.000000000051045390e-01	-2.311633461210400586e+00
-1.000000000051102234e-01	-2.309927686198208097e+00
-5.115907697472721338e-12	-2.309359116690929525e+00
9.999999999487840796e-02	-2.309927686198093078e+00
1.999999999948727236e-01	-2.311633461210167884e+00
2.999999999948670393e-01	-2.314476641240287957e+00
3.999999999948613549e-01	-2.318457558949472030e+00
4.999999999948556706e-01	-2.323576680355481816e+00
5.999999999948499863e-01	-2.329834605125679747e+00
6.999999999948443019e-01	-2.337232066954216592e+00
7.999999999948386176e-01	-2.345769934024134695e+00
8.999999999948329332e-01	-2.355449209554945522e+00
9.999999999948272489e-01	-2.366271032436569666e+00
1.099999999994821565e+00	-2.378236677950391620e+00
1.199999999994815880e+00	-2.391347558578528876e+00
1.299999999994810196e+00	-2.405605224902403805e+00
1.399999999994804512e+00	-2.421011366591930614e+00
1.499999999994798827e+00	-2.437567813486628321e+00
1.599999999994793143e+00	-2.455276536770329532e+00
1.699999999994787458e+00	-2.474139650241019339e+00
1.799999999994781774e+00	-2.494159411677712601e+00
1.899999999994776090e+00	-2.515338224306304049e+00
1.999999999994770405e+00	-2.537678638366549055e+00
2.099999999994764721e+00	-2.561183352782372857e+00
2.199999999994759037e+00	-2.585855216938063528e+00
2.299999999994753352e+00	-2.611697232562885773e+00
2.399999999994747668e+00	-2.638712555726942632e+00
2.499999999994741984e+00	-2.666904498951263580e+00
2.599999999994736299e+00	-2.696276533435301381e+00
2.699999999994730615e+00	-2.726832291405196340e+00
2.799999999994724931e+00	-2.758575568586417059e+00
2.899999999994719246e+00	-2.791510326804572450e+00
2.999999999994713562e+00	-2.825640696718453970e+00
3.099999999994707878e+00	-2.860970980689567789e+00
3.199999999994702193e+00	-2.897505655792715018e+00
3.299999999994696509e+00	-2.935249376972421942e+00
3.399999999994690825e+00	-2.974206980350306839e+00
3.499999999994685140e+00	-3.014383486688763547e+00
3.599999999994679456e+00	-3.055784105016662977e+00
3.699999999994673772e+00	-3.098414236423097989e+00
3.799999999994668087e+00	-3.142279478025546968e+00
3.899999999994662403e+00	-3.187385627119172060e+00
3.999999999994656719e+00	-3.233738685514425004e+00
4.099999999994651034e+00	-3.281344864070435463e+00
4.199999999994645350e+00	-3.330210587432197222e+00
4.299999999994639666e+00	-3.380342498979971300e+00
4.399999999994633981e+00	-3.431747465999779756e+00
4.499999999994628297e+00	-3.484432585084489720e+00
4.599999999994622613e+00	-3.538405187775386818e+00
4.699999999994616928e+00	-3.593672846454847747e+00
4.799999999994611244e+00	-3.650243380501266177e+00
4.899999999994605560e+00	-3.708124862718056747e+00
4.999999999994599875e+00	-3.767325626049257803e+00
5.099999999994594191e+00	-3.827854270595016928e+00
5.199999999994588507e+00	-3.889719670941016449e+00
5.299999999994582822e+00	-3.952930983816713262e+00
5.399999999994577138e+00	-4.017497656098235836e+00
5.499999999994571453e+00	-4.083429433172632628e+00
5.599999999994565769e+00	-4.150736367681350458e+00
5.699999999994560085e+00	-4.219428828661703434e+00
5.799999999994554400e+00	-4.289517511106470060e+00
5.899999999994548716e+00	-4.361013445962865553e+00
5.999999999994543032e+00	-4.433928010593518820e+00
6.099999999994537347e+00	-4.508272939723565464e+00
6.199999999994531663e+00	-4.584060336899410615e+00
6.299999999994525979e+00	-4.661302686486433089e+00
6.399999999994520294e+00	-4.740012866234660116e+00
6.499999999994514610e+00	-4.820204160443317676e+00
6.599999999994508926e+00	-4.901890273757244287e+00
6.699999999994503241e+00	-4.985085345630267284e+00
6.799999999994497557e+00	-5.069803965493142606e+00
6.899999999994491873e+00	-5.156061188666032358e+00
6.999999999994486188e+00	-5.243872553058411157e+00
7.099999999994480504e+00	-5.333254096702103375e+00
7.199999999994474820e+00	-5.424222376166405013e+00
7.299999999994469135e+00	-5.516794485907741574e+00
7.399999999994463451e+00	-5.610988078609930874e+00
7.499999999994457767e+00	-5.706821386575241739e+00
7.599999999994452082e+00	-5.804313244230748126e+00
7.699999999994446398e+00	-5.903483111819234352e+00
7.799999999994440714e+00	-6.004351100349079040e+00
7.899999999994435029e+00	-6.106937997882926794e+00
7.999999999994429345e+00	-6.211265297251271633e+00
8.099999999994423661e+00	-6.317355225283472819e+00
8.199999999994417976e+00	-6.425230773655837169e+00
8.299999999994412292e+00	-6.534915731464376876e+00
8.399999999994406608e+00	-6.646434719638165234e+00
8.499999999994400923e+00	-6.759813227318566042e+00
8.599999999994395239e+00	-6.875077650339721735e+00
8.699999999994389555e+00	-6.992255331956766184e+00
8.799999999994383870e+00	-7.111374605980264718e+00
8.899999999994378186e+00	-7.232464842488795398e+00
8.999999999994372502e+00	-7.355556496306014935e+00
9.099999999994366817e+00	-7.480681158444585144e+00
9.199999999994361133e+00	-7.607871610736877344e+00
9.299999999994355449e+00	-7.737161883891824132e+00
9.399999999994349764e+00	-7.868587319238384836e+00
9.499999999994344080e+00	-8.002184634439727162e+00
9.599999999994338395e+00	-8.137991993488187248e+00
9.699999999994332711e+00	-8.276049081319667877e+00
9.799999999994327027e+00	-8.416397183417965167e+00
9.899999999994321342e+00	-8.559079270814763163e+00
9.999999999994315658e+00	-8.704140090930017948e+00
1.009999999999430997e+01	-8.851626264741103256e+00
1.019999999999430429e+01	-9.001586390817353234e+00
1.029999999999429861e+01	-9.154071156810532628e+00
1.039999999999429292e+01	-9.309133459052286952e+00
1.049999999999428724e+01	-9.466828530976712841e+00
1.059999999999428155e+01	-9.627214081161715953e+00
1.069999999999427587e+01	-9.790350441867774478e+00
1.079999999999427018e+01	-9.956300729047377729e+00
1.089999999999426450e+01	-1.012513101490611689e+01
1.099999999999425881e+01	-1.029691051421672299e+01
1.109999999999425313e+01	-1.047171178572420658e+01
1.119999999999424745e+01	-1.064961095013461190e+01
1.129999999999424176e+01	-1.083068792635526378e+01
1.139999999999423608e+01	-1.101502668785352057e+01
1.149999999999423039e+01	-1.120271554122805213e+01
1.159999999999422471e+01	-1.139384742934547745e+01
1.169999999999421902e+01	-1.158852026169151550e+01
1.179999999999421334e+01	-1.178683727492541067e+01
1.189999999999420766e+01	-1.198890742701674483e+01
1.199999999999420197e+01	-1.219484582879340095e+01
1.209999999999419629e+01	-1.240477421724897056e+01
1.219999999999419060e+01	-1.261882147555939859e+01
1.229999999999418492e+01	-1.283712420545747257e+01
1.239999999999417923e+01	-1.305982735842720110e+01
1.249999999999417355e+01	-1.328708493313080119e+01
1.259999999999416787e+01	-1.351906074759470755e+01
1.269999999999416218e+01	-1.375592929598990821e+01
1.279999999999415650e+01	-1.399787670138636742e+01
1.289999999999415081e+01	-1.424510177768827113e+01
1.299999999999414513e+01	-1.449781721612803764e+01
1.309999999999413944e+01	-1.475625091428504554e+01
1.319999999999413376e+01	-1.502064746869388223e+01
1.329999999999412807e+01	-1.529126985583158671e+01
1.339999999999412239e+01	-1.556840133077086641e+01
1.349999999999411671e+01	-1.585234757824039598e+01
1.359999999999411102e+01	-1.614343915748087355e+01
1.369999999999410534e+01	-1.644203429042776676e+01
1.379999999999409965e+01	-1.674852205277671047e+01
1.389999999999409397e+01	-1.706332603990208341e+01
1.399999999999408828e+01	-1.738690859506155206e+01
1.409999999999408260e+01	-1.771977570669910307e+01
1.419999999999407692e+01	-1.806248270610906204e+01
1.429999999999407123e+01	-1.841564092778663309e+01
1.439999999999406555e+01	-1.877992553455011659e+01
1.449999999999405986e+01	-1.915608476081368750e+01
1.459999999999405418e+01	-1.954495089412520414e+01
1.469999999999404849e+01	-1.994745340269488665e+01
1.479999999999404281e+01	-2.036463473277506608e+01
1.489999999999403713e+01	-2.079766945529948785e+01
1.499999999999403144e+01	-2.124788765187167527e+01
1.509999999999402576e+01	-2.171680371901070217e+01
1.519999999999402007e+01	-2.220615217071701153e+01
1.529999999999401439e+01	-2.271793258458312792e+01
1.539999999999400870e+01	-2.325446664536603336e+01
1.549999999999400302e+01	-2.381847141696324144e+01
1.559999999999399733e+01	-2.441315471928707836e+01
1.569999999999399165e+01	-2.504234112950611291e+01
1.579999999999398597e+01	-2.571064122244174044e+01
1.589999999999398028e+01	-2.642368317705913938e+01
1.599999999999397460e+01	-2.718843653823811479e+01
1.609999999999396891e+01	-2.801367597026106182e+01
1.619999999999396323e+01	-2.891066457524695821e+01
1.629999999999395754e+01	-2.989419469335203061e+01
1.639999999999395186e+01	-3.098423711497585487e+01
1.649999999999394618e+01	-3.220868268769602594e+01
1.659999999999394049e+01	-3.360817910212398374e+01
1.669999999999393481e+01	-3.524533690239601924e+01
1.679999999999392912e+01	-3.722410790729060182e+01
1.689999999999392344e+01	-3.973676142541336276e+01
1.699999999999391775e+01	-4.320521973898347312e+01
1.709999999999391207e+01	-4.890982110707398789e+01
1.719999999999390639e+01	-6.987141549045482236e+01
1.729999999999390070e+01	-5.081723397637350104e+01
1.739999999999389502e+01	-4.441897881311312091e+01
1.749999999999388933e+01	-4.083704366520273510e+01
1.759999999999388365e+01	-3.835525268228883533e+01
1.769999999999387796e+01	-3.646505493360472627e+01
1.779999999999387228e+01	-3.494536245446057876e+01
1.789999999999386660e+01	-3.367989101297944643e+01
