# Angle [deg]	Magnitude [dB]
1.799999999999386091e+01	-1.525612257996674970e+01
1.809999999999385523e+01	-1.509741994277139732e+01
1.819999999999384954e+01	-1.494684589833184241e+01
1.829999999999384386e+01	-1.480402543888353684e+01
1.839999999999383817e+01	-1.466861448134928203e+01
1.849999999999383249e+01	-1.454029669931409430e+01
1.859999999999382680e+01	-1.441878075627152000e+01
1.869999999999382112e+01	-1.430379788093151028e+01
1.879999999999381544e+01	-1.419509973534469438e+01
1.889999999999380975e+01	-1.409245653469196924e+01
1.899999999999380407e+01	-1.399565538419820143e+01
1.909999999999379838e+01	-1.390449880405322425e+01
1.919999999999379270e+01	-1.381880341769689124e+01
1.929999999999378701e+01	-1.373839878253118663e+01
1.939999999999378133e+01	-1.366312634520598124e+01
1.949999999999377565e+01	-1.359283850620171208e+01
1.959999999999376996e+01	-1.352739778059391185e+01
1.969999999999376428e+01	-1.346667604370497706e+01
1.979999999999375859e+01	-1.341055385188712634e+01
1.989999999999375291e+01	-1.335891982998601080e+01
1.999999999999374722e+01	-1.331167011814534362e+01
2.009999999999374154e+01	-1.326870787156195775e+01
2.019999999999373586e+01	-1.322994280761365005e+01
2.029999999999373017e+01	-1.319529079548120265e+01
2.039999999999372449e+01	-1.316467348398833082e+01
2.049999999999371880e+01	-1.313801796390453980e+01
2.059999999999371312e+01	-1.311525646140787771e+01
2.069999999999370743e+01	-1.309632605979782838e+01
2.079999999999370175e+01	-1.308116844689173597e+01
2.089999999999369606e+01	-1.306972968583868422e+01
2.099999999999369038e+01	-1.306196000734843921e+01
2.109999999999368470e+01	-1.305781362156538705e+01
2.119999999999367901e+01	-1.305724854802286927e+01
2.129999999999367333e+01	-1.306022646229534345e+01
2.139999999999366764e+01	-1.306671255812806187e+01
2.149999999999366196e+01	-1.307667542396888472e+01
2.159999999999365627e+01	-1.309008693295694314e+01
2.169999999999365059e+01	-1.310692214554053869e+01
2.179999999999364491e+01	-1.312715922400281521e+01
2.189999999999363922e+01	-1.315077935827140543e+01
2.199999999999363354e+01	-1.317776670247703841e+01
2.209999999999362785e+01	-1.320810832180912442e+01
2.219999999999362217e+01	-1.324179414929301579e+01
2.229999999999361648e+01	-1.327881695218619384e+01
2.239999999999361080e+01	-1.331917230775951744e+01
2.249999999999360512e+01	-1.336285858829546314e+01
2.259999999999359943e+01	-1.340987695519948453e+01
2.269999999999359375e+01	-1.346023136218316907e+01
2.279999999999358806e+01	-1.351392856754042704e+01
2.289999999999358238e+01	-1.357097815560019427e+01
2.299999999999357669e+01	-1.363139256750285533e+01
2.309999999999357101e+01	-1.369518714151266359e+01
2.319999999999356532e+01	-1.376238016314655255e+01
2.329999999999355964e+01	-1.383299292547038384e+01
2.339999999999355396e+01	-1.390704979998962365e+01
2.349999999999354827e+01	-1.398457831864172007e+01
2.359999999999354259e+01	-1.406560926748460005e+01
2.369999999999353690e+01	-1.415017679277015006e+01
2.379999999999353122e+01	-1.423831852019486277e+01
2.389999999999352553e+01	-1.433007568823357936e+01
2.399999999999351985e+01	-1.442549329658806556e+01
2.409999999999351417e+01	-1.452462027092202490e+01
2.419999999999350848e+01	-1.462750964521057284e+01
2.429999999999350280e+01	-1.473421876320739798e+01
2.439999999999349711e+01	-1.484480950073039196e+01
2.449999999999349143e+01	-1.495934851068956739e+01
2.459999999999348574e+01	-1.507790749303416433e+01
2.469999999999348006e+01	-1.520056349208384106e+01
2.479999999999347438e+01	-1.532739922403718857e+01
2.489999999999346869e+01	-1.545850343782720415e+01
2.499999999999346301e+01	-1.559397131292501015e+01
2.509999999999345732e+01	-1.573390489819092863e+01
2.519999999999345164e+01	-1.587841359644604999e+01
2.529999999999344595e+01	-1.602761470010385025e+01
2.539999999999344027e+01	-1.618163398397484087e+01
2.549999999999343459e+01	-1.634060636225959229e+01
2.559999999999342890e+01	-1.650467661780047735e+01
2.569999999999342322e+01	-1.667400021290137602e+01
2.579999999999341753e+01	-1.684874419248187394e+01
2.589999999999341185e+01	-1.702908819205634572e+01
2.599999999999340616e+01	-1.721522556507144941e+01
2.609999999999340048e+01	-1.740736464656825433e+01
2.619999999999339479e+01	-1.760573017304347232e+01
2.629999999999338911e+01	-1.781056488187339326e+01
2.639999999999338343e+01	-1.802213131787102895e+01
2.649999999999337774e+01	-1.824071387963953939e+01
2.659999999999337206e+01	-1.846662114458094450e+01
2.669999999999336637e+01	-1.870018851899361323e+01
2.679999999999336069e+01	-1.894178126900093417e+01
2.689999999999335500e+01	-1.919179799955674426e+01
2.699999999999334932e+01	-1.945067466307006043e+01
2.709999999999334364e+01	-1.971888919707057752e+01
2.719999999999333795e+01	-1.999696691283814687e+01
2.729999999999333227e+01	-2.028548678543692318e+01
2.739999999999332658e+01	-2.058508883199510109e+01
2.749999999999332090e+01	-2.089648281190058654e+01
2.759999999999331521e+01	-2.122045854332140635e+01
2.769999999999330953e+01	-2.155789820993943451e+01
2.779999999999330385e+01	-2.190979113677418511e+01
2.789999999999329816e+01	-2.227725165406234709e+01
2.799999999999329248e+01	-2.266154085713633748e+01
2.809999999999328679e+01	-2.306409332817644753e+01
2.819999999999328111e+01	-2.348655024226287580e+01
2.829999999999327542e+01	-2.393080077988951260e+01
2.839999999999326974e+01	-2.439903447913271961e+01
2.849999999999326405e+01	-2.489380818914957416e+01
2.859999999999325837e+01	-2.541813280151956178e+01
2.869999999999325269e+01	-2.597558721223958145e+01
2.879999999999324700e+01	-2.657047046456627371e+01
2.889999999999324132e+01	-2.720800853160049826e+01
2.899999999999323563e+01	-2.789464112027113174e+01
2.909999999999322995e+01	-2.863842879697507016e+01
2.919999999999322426e+01	-2.944964660125468470e+01
2.929999999999321858e+01	-3.034167708620039505e+01
2.939999999999321290e+01	-3.133240457032889026e+01
2.949999999999320721e+01	-3.244649133995401513e+01
2.959999999999320153e+01	-3.371930354100097560e+01
2.969999999999319584e+01	-3.520416864233388310e+01
2.979999999999319016e+01	-3.698706442071638634e+01
2.989999999999318447e+01	-3.922028369907878442e+01
2.999999999999317879e+01	-4.221511647549385060e+01
3.009999999999317311e+01	-4.678898821747764458e+01
3.019999999999316742e+01	-5.693429739256076516e+01
3.029999999999316174e+01	-5.533825360549693073e+01
3.039999999999315605e+01	-4.633314715978390552e+01
3.049999999999315037e+01	-4.203140148483736027e+01
3.059999999999314468e+01	-3.918518943345691241e+01
3.069999999999313900e+01	-3.705943016324923889e+01
3.079999999999313332e+01	-3.536527385385280553e+01
3.089999999999312763e+01	-3.395905355351270316e+01
3.099999999999312195e+01	-3.275881380134782006e+01
3.109999999999311626e+01	-3.171335410381161779e+01
3.119999999999311058e+01	-3.078853755485869925e+01
3.129999999999310489e+01	-2.996046087637087396e+01
3.139999999999309921e+01	-2.921173297088351006e+01
3.149999999999309352e+01	-2.852930502458282191e+01
3.159999999999308784e+01	-2.790313531088487053e+01
3.169999999999308216e+01	-2.732533076672524075e+01
3.179999999999307647e+01	-2.678957459400157504e+01
3.189999999999307079e+01	-2.629073263312628228e+01
3.199999999999306510e+01	-2.582457542872837664e+01
3.209999999999305942e+01	-2.538757743896120544e+01
3.219999999999305373e+01	-2.497676903980177698e+01
3.229999999999304805e+01	-2.458962549534419040e+01
3.239999999999304237e+01	-2.422398233940010215e+01
3.249999999999303668e+01	-2.387796997047589542e+01
3.259999999999303100e+01	-2.354996245172102576e+01
3.269999999999302531e+01	-2.323853696738560259e+01
3.279999999999301963e+01	-2.294244138028584956e+01
3.289999999999301394e+01	-2.266056802235147671e+01
3.299999999999300826e+01	-2.239193233428376573e+01
3.309999999999300258e+01	-2.213565531610736059e+01
3.319999999999299689e+01	-2.189094900082879036e+01
3.329999999999299121e+01	-2.165710434710130272e+01
3.339999999999298552e+01	-2.143348108310691913e+01
3.349999999999297984e+01	-2.121949913612341021e+01
3.359999999999297415e+01	-2.101463135972491258e+01
3.369999999999296847e+01	-2.081839732982593461e+01
3.379999999999296278e+01	-2.063035802650592387e+01
3.389999999999295710e+01	-2.045011125412016995e+01
3.399999999999295142e+01	-2.027728768008856619e+01
3.409999999999294573e+01	-2.011154739477156284e+01
3.419999999999294005e+01	-1.995257691234672848e+01
3.429999999999293436e+01	-1.980008654660536749e+01
3.439999999999292868e+01	-1.965380810686403024e+01
3.449999999999292299e+01	-1.951349286831314700e+01
3.459999999999291731e+01	-1.937890977855764874e+01
3.469999999999291163e+01	-1.924984386818455917e+01
3.479999999999290594e+01	-1.912609483819429812e+01
3.489999999999290026e+01	-1.900747580126315484e+01
3.499999999999289457e+01	-1.889381215723375718e+01
3.509999999999288889e+01	-1.878494058608868400e+01
3.519999999999288320e+01	-1.868070814405221824e+01
3.529999999999287752e+01	-1.858097145047708665e+01
3.539999999999287184e+01	-1.848559595486434404e+01
3.549999999999286615e+01	-1.839445527480131659e+01
3.559999999999286047e+01	-1.830743059681731211e+01
3.569999999999285478e+01	-1.822441013319691550e+01
3.579999999999284910e+01	-1.814528862867501502e+01
3.589999999999284341e+01	-1.806996691169931779e+01
3.599999999999283773e+01	-1.799835148559932563e+01
3.609999999999283204e+01	-1.793035415556382617e+01
3.619999999999282636e+01	-1.786589168781721781e+01
3.629999999999282068e+01	-1.780488549780621454e+01
3.639999999999281499e+01	-1.774726136457686465e+01
3.649999999999280931e+01	-1.769294916884076585e+01
3.659999999999280362e+01	-1.764188265250933441e+01
3.669999999999279794e+01	-1.759399919771935572e+01
3.679999999999279225e+01	-1.754923962358782674e+01
3.689999999999278657e+01	-1.750754799912275317e+01
3.699999999999278089e+01	-1.746887147088289538e+01
3.709999999999277520e+01	-1.743316010412668504e+01
3.719999999999276952e+01	-1.740036673632029363e+01
3.729999999999276383e+01	-1.737044684199004507e+01
3.739999999999275815e+01	-1.734335840800770256e+01
3.749999999999275246e+01	-1.731906181848729886e+01
3.759999999999274678e+01	-1.729751974855489038e+01
3.769999999999274110e+01	-1.727869706632436575e+01
3.779999999999273541e+01	-1.726256074247882566e+01
3.789999999999272973e+01	-1.724907976691501332e+01
3.799999999999272404e+01	-1.723822507196123865e+01
3.809999999999271836e+01	-1.722996946172738220e+01
3.819999999999271267e+01	-1.722428754718787758e+01
3.829999999999270699e+01	-1.722115568663846119e+01
3.839999999999270131e+01	-1.722055193120247907e+01
3.849999999999269562e+01	-1.722245597509526505e+01
3.859999999999268994e+01	-1.722684911038458111e+01
3.869999999999268425e+01	-1.723371418601257687e+01
3.879999999999267857e+01	-1.724303557086950178e+01
3.889999999999267288e+01	-1.725479912073268096e+01
3.899999999999266720e+01	-1.726899214890615397e+01
3.909999999999266151e+01	-1.728560340041576637e+01
3.919999999999265583e+01	-1.730462302963415766e+01
3.929999999999265015e+01	-1.732604258122719543e+01
3.939999999999264446e+01	-1.734985497433078194e+01
3.949999999999263878e+01	-1.737605448988254508e+01
3.959999999999263309e+01	-1.740463676104902291e+01
3.969999999999262741e+01	-1.743559876670340714e+01
3.979999999999262172e+01	-1.746893882792381092e+01
3.989999999999261604e+01	-1.750465660749635077e+01
3.999999999999261036e+01	-1.754275311242146529e+01
4.009999999999260467e+01	-1.758323069943637051e+01
4.019999999999259899e+01	-1.762609308358088356e+01
4.029999999999259330e+01	-1.767134534984782590e+01
4.039999999999258762e+01	-1.771899396797507720e+01
4.049999999999258193e+01	-1.776904681045114032e+01
4.059999999999257625e+01	-1.782151317382200517e+01
4.069999999999257057e+01	-1.787640380340386059e+01
4.079999999999256488e+01	-1.793373092152449999e+01
4.089999999999255920e+01	-1.799350825943341903e+01
4.099999999999255351e+01	-1.805575109304200154e+01
4.109999999999254783e+01	-1.812047628267545818e+01
4.119999999999254214e+01	-1.818770231704120022e+01
4.129999999999253646e+01	-1.825744936164348786e+01
4.139999999999253077e+01	-1.832973931190032246e+01
4.149999999999252509e+01	-1.840459585124811781e+01
4.159999999999251941e+01	-1.848204451455164588e+01
4.169999999999251372e+01	-1.856211275717096498e+01
4.179999999999250804e+01	-1.864483003007656592e+01
4.189999999999250235e+01	-1.873022786144527885e+01
4.199999999999249667e+01	-1.881833994521639042e+01
4.209999999999249098e+01	-1.890920223714004322e+01
4.219999999999248530e+01	-1.900285305890605869e+01
4.229999999999247962e+01	-1.909933321100670867e+01
4.239999999999247393e+01	-1.919868609505732238e+01
4.249999999999246825e+01	-1.930095784637895662e+01
4.259999999999246256e+01	-1.940619747773635595e+01
4.269999999999245688e+01	-1.951445703522467667e+01
4.279999999999245119e+01	-1.962579176741166620e+01
4.289999999999244551e+01	-1.974026030896815698e+01
4.299999999999243983e+01	-1.985792488016428337e+01
4.309999999999243414e+01	-1.997885150377036112e+01
4.319999999999242846e+01	-2.010311024108591482e+01
4.329999999999242277e+01	-2.023077544903008373e+01
4.339999999999241709e+01	-2.036192606046388320e+01
4.349999999999241140e+01	-2.049664589018890837e+01
4.359999999999240572e+01	-2.063502396937683869e+01
4.369999999999240003e+01	-2.077715491154296856e+01
4.379999999999239435e+01	-2.092313931358714285e+01
4.389999999999238867e+01	-2.107308419589998039e+01
4.399999999999238298e+01	-2.122710348607981246e+01
4.409999999999237730e+01	-2.138531855144132976e+01
4.419999999999237161e+01	-2.154785878623398432e+01
4.429999999999236593e+01	-2.171486226035000655e+01
4.439999999999236024e+01	-2.188647643730742587e+01
4.449999999999235456e+01	-2.206285897047360578e+01
4.459999999999234888e+01	-2.224417858788439162e+01
4.469999999999234319e+01	-2.243061607765342913e+01
4.479999999999233751e+01	-2.262236538791050577e+01
4.489999999999233182e+01	-2.281963485751983711e+01
4.499999999999232614e+01	-2.302264859658809826e+01
4.509999999999232045e+01	-2.323164803908408516e+01
4.519999999999231477e+01	-2.344689369387416988e+01
4.529999999999230909e+01	-2.366866712529638050e+01
4.539999999999230340e+01	-2.389727320025189172e+01
4.549999999999229772e+01	-2.413304264593561044e+01
4.559999999999229203e+01	-2.437633497110204672e+01
4.569999999999228635e+01	-2.462754181457935232e+01
4.579999999999228066e+01	-2.488709079817301273e+01
4.589999999999227498e+01	-2.515544997785882586e+01
4.599999999999226930e+01	-2.543313300822038414e+01
4.609999999999226361e+01	-2.572070516171498511e+01
4.619999999999225793e+01	-2.601879037827169228e+01
4.629999999999225224e+01	-2.632807956426297480e+01
4.639999999999224656e+01	-2.664934041622668914e+01
4.649999999999224087e+01	-2.698342911824277124e+01
4.659999999999223519e+01	-2.733130435872528707e+01
4.669999999999222950e+01	-2.769404424125077568e+01
4.679999999999222382e+01	-2.807286683731323151e+01
4.689999999999221814e+01	-2.846915536457931850e+01
4.699999999999221245e+01	-2.888448929879301019e+01
4.709999999999220677e+01	-2.932068318055363676e+01
4.719999999999220108e+01	-2.977983551997559886e+01
4.729999999999219540e+01	-3.026439112604785819e+01
4.739999999999218971e+01	-3.077722154090643158e+01
4.749999999999218403e+01	-3.132173028090289790e+01
4.759999999999217835e+01	-3.190199267206777023e+01
4.769999999999217266e+01	-3.252294489202571981e+01
4.779999999999216698e+01	-3.319064457989622952e+01
4.789999999999216129e+01	-3.391263821008065804e+01
4.799999999999215561e+01	-3.469849243672947381e+01
4.809999999999214992e+01	-3.556058591519318668e+01
4.819999999999214424e+01	-3.651533165138188508e+01
4.829999999999213856e+01	-3.758514543974761324e+01
4.839999999999213287e+01	-3.880178382915237734e+01
4.849999999999212719e+01	-4.021238266793922378e+01
4.859999999999212150e+01	-4.189133367570910593e+01
4.869999999999211582e+01	-4.396643420521402845e+01
4.879999999999211013e+01	-4.668662129669601768e+01
4.889999999999210445e+01	-5.064960150054111665e+01
4.899999999999209876e+01	-5.809859269158902606e+01
4.909999999999209308e+01	-6.717413254984504078e+01
4.919999999999208740e+01	-5.350244104602453632e+01
4.929999999999208171e+01	-4.844966187403908009e+01
4.939999999999207603e+01	-4.528882698106870919e+01
4.949999999999207034e+01	-4.298653556240967788e+01
4.959999999999206466e+01	-4.117695806063701980e+01
4.969999999999205897e+01	-3.968759751144769155e+01
4.979999999999205329e+01	-3.842325812428063614e+01
4.989999999999204761e+01	-3.732580473976347690e+01
4.999999999999204192e+01	-3.635711636520073853e+01
5.009999999999203624e+01	-3.549083738104975083e+01
5.019999999999203055e+01	-3.470798417214636089e+01
5.029999999999202487e+01	-3.399442847691351943e+01
5.039999999999201918e+01	-3.333937071313090428e+01
5.049999999999201350e+01	-3.273436986251432756e+01
5.059999999999200782e+01	-3.217270289742604916e+01
5.069999999999200213e+01	-3.164892792148719636e+01
5.079999999999199645e+01	-3.115857790981100095e+01
5.089999999999199076e+01	-3.069794082893167442e+01
5.099999999999198508e+01	-3.026389845520118627e+01
5.109999999999197939e+01	-2.985380603696379254e+01
5.119999999999197371e+01	-2.946540097739773856e+01
5.129999999999196802e+01	-2.909673252467197813e+01
5.139999999999196234e+01	-2.874610692436304404e+01
5.149999999999195666e+01	-2.841204412496657739e+01
5.159999999999195097e+01	-2.809324323390271871e+01
5.169999999999194529e+01	-2.778855468386555927e+01
5.179999999999193960e+01	-2.749695760360414454e+01
5.189999999999193392e+01	-2.721754126732324863e+01
5.199999999999192823e+01	-2.694948977115814159e+01
5.209999999999192255e+01	-2.669206928563964354e+01
5.219999999999191687e+01	-2.644461738134761219e+01
5.229999999999191118e+01	-2.620653403585101415e+01
5.239999999999190550e+01	-2.597727401382925549e+01
5.249999999999189981e+01	-2.575634037619450822e+01
5.259999999999189413e+01	-2.554327892323696858e+01
5.269999999999188844e+01	-2.533767341500420400e+01
5.279999999999188276e+01	-2.513914144199681289e+01
5.289999999999187708e+01	-2.494733084280375834e+01
5.299999999999187139e+01	-2.476191658397796402e+01
5.309999999999186571e+01	-2.458259803237275776e+01
5.319999999999186002e+01	-2.440909656214646617e+01
5.329999999999185434e+01	-2.424115344833661112e+01
5.339999999999184865e+01	-2.407852800677899552e+01
5.349999999999184297e+01	-2.392099594658638750e+01
5.359999999999183729e+01	-2.376834790668533870e+01
5.369999999999183160e+01	-2.362038815227178290e+01
5.379999999999182592e+01	-2.347693341066082695e+01
5.389999999999182023e+01	-2.333781182901454088e+01
5.399999999999181455e+01	-2.320286203894823984e+01
5.409999999999180886e+01	-2.307193231512494691e+01
5.419999999999180318e+01	-2.294487981672676824e+01
5.429999999999179749e+01	-2.282156990219428394e+01
5.439999999999179181e+01	-2.270187550890126005e+01
5.449999999999178613e+01	-2.258567659051569976e+01
5.459999999999178044e+01	-2.247285960572650509e+01
5.469999999999177476e+01	-2.236331705280797877e+01
5.479999999999176907e+01	-2.225694704517610489e+01
5.489999999999176339e+01	-2.215365292367851424e+01
5.499999999999175770e+01	-2.205334290186691959e+01
5.509999999999175202e+01	-2.195592974094055450e+01
5.519999999999174634e+01	-2.186133045143030529e+01
5.529999999999174065e+01	-2.176946601902617573e+01
5.539999999999173497e+01	-2.168026115223948835e+01
5.549999999999172928e+01	-2.159364404984561148e+01
5.559999999999172360e+01	-2.150954618627430648e+01
5.569999999999171791e+01	-2.142790211331060490e+01
5.579999999999171223e+01	-2.134864927664017031e+01
5.589999999999170655e+01	-2.127172784592524124e+01
5.599999999999170086e+01	-2.119708055723007689e+01
5.609999999999169518e+01	-2.112465256673463543e+01
5.619999999999168949e+01	-2.105439131477882597e+01
5.629999999999168381e+01	-2.098624639937433045e+01
5.639999999999167812e+01	-2.092016945840287079e+01
5.649999999999167244e+01	-2.085611405979516064e+01
5.659999999999166675e+01	-2.079403559904975651e+01
5.669999999999166107e+01	-2.073389120351082937e+01
5.679999999999165539e+01	-2.067563964287682410e+01
5.689999999999164970e+01	-2.061924124545940984e+01
5.699999999999164402e+01	-2.056465781975450824e+01
5.709999999999163833e+01	-2.051185258092667141e+01
5.719999999999163265e+01	-2.046079008184114656e+01
5.729999999999162696e+01	-2.041143614831069186e+01
5.739999999999162128e+01	-2.036375781825152131e+01
5.749999999999161560e+01	-2.031772328446837861e+01
5.759999999999160991e+01	-2.027330184081233710e+01
5.769999999999160423e+01	-2.023046383147525518e+01
5.779999999999159854e+01	-2.018918060320423180e+01
5.789999999999159286e+01	-2.014942446023657396e+01
5.799999999999158717e+01	-2.011116862177159348e+01
5.809999999999158149e+01	-2.007438718180966930e+01
5.819999999999157581e+01	-2.003905507120228435e+01
5.829999999999157012e+01	-2.000514802176885354e+01
5.839999999999156444e+01	-1.997264253234621734e+01
5.849999999999155875e+01	-1.994151583664790905e+01
5.859999999999155307e+01	-1.991174587281837205e+01
5.869999999999154738e+01	-1.988331125457608195e+01
5.879999999999154170e+01	-1.985619124384725254e+01
5.889999999999153601e+01	-1.983036572479885606e+01
5.899999999999153033e+01	-1.980581517918580658e+01
5.909999999999152465e+01	-1.978252066293354972e+01
5.919999999999151896e+01	-1.976046378388286584e+01
5.929999999999151328e+01	-1.973962668062774739e+01
5.939999999999150759e+01	-1.971999200238350980e+01
5.949999999999150191e+01	-1.970154288982513080e+01
5.959999999999149622e+01	-1.968426295684032468e+01
5.969999999999149054e+01	-1.966813627314607871e+01
5.979999999999148486e+01	-1.965314734771947514e+01
5.989999999999147917e+01	-1.963928111299827606e+01
5.999999999999147349e+01	-1.962652290980847170e+01
6.009999999999146780e+01	-1.961485847297912244e+01
6.019999999999146212e+01	-1.960427391760777738e+01
6.029999999999145643e+01	-1.959475572594111270e+01
6.039999999999145075e+01	-1.958629073483848870e+01
6.049999999999144507e+01	-1.957886612378763402e+01
6.059999999999143938e+01	-1.957246940344370500e+01
6.069999999999143370e+01	-1.956708840466461652e+01
6.079999999999142801e+01	-1.956271126801743776e+01
6.089999999999142233e+01	-1.955932643373146362e+01
6.099999999999141664e+01	-1.955692263207615156e+01
6.109999999999141096e+01	-1.955548887414191839e+01
6.119999999999140528e+01	-1.955501444300470837e+01
6.129999999999139959e+01	-1.955548888525462914e+01
6.139999999999139391e+01	-1.955690200287163094e+01
6.149999999999138822e+01	-1.955924384543108019e+01
6.159999999999138254e+01	-1.956250470262351726e+01
6.169999999999137685e+01	-1.956667509707374819e+01
6.179999999999137117e+01	-1.957174577744500255e+01
6.189999999999136548e+01	-1.957770771181502312e+01
6.199999999999135980e+01	-1.958455208131132963e+01
6.209999999999135412e+01	-1.959227027399368737e+01
6.219999999999134843e+01	-1.960085387897271403e+01
6.229999999999134275e+01	-1.961029468075367532e+01
6.239999999999133706e+01	-1.962058465379543293e+01
6.249999999999133138e+01	-1.963171595727498797e+01
6.259999999999132569e+01	-1.964368093004843630e+01
6.269999999999132001e+01	-1.965647208579977345e+01
6.279999999999131433e+01	-1.967008210836918636e+01
6.289999999999130864e+01	-1.968450384725320745e+01
6.299999999999130296e+01	-1.969973031326944835e+01
6.309999999999129727e+01	-1.971575467437835982e+01
6.319999999999129159e+01	-1.973257025165611367e+01
6.329999999999128590e+01	-1.975017051541148305e+01
6.339999999999128022e+01	-1.976854908144128586e+01
6.349999999999127454e+01	-1.978769970741829454e+01
6.359999999999126885e+01	-1.980761628940612695e+01
6.369999999999126317e+01	-1.982829285849630097e+01
6.379999999999125748e+01	-1.984972357756179306e+01
6.389999999999125180e+01	-1.987190273812313990e+01
6.399999999999124611e+01	-1.989482475732197031e+01
6.409999999999124043e+01	-1.991848417499778989e+01
6.419999999999123474e+01	-1.994287565086436942e+01
6.429999999999122906e+01	-1.996799396178099073e+01
6.439999999999122338e+01	-1.999383399911554093e+01
6.449999999999121769e+01	-2.002039076619546520e+01
6.459999999999121201e+01	-2.004765937584336299e+01
6.469999999999120632e+01	-2.007563504799361098e+01
6.479999999999120064e+01	-2.010431310738756494e+01
6.489999999999119495e+01	-2.013368898134345386e+01
6.499999999999118927e+01	-2.016375819759887378e+01
6.509999999999118359e+01	-2.019451638222268741e+01
6.519999999999117790e+01	-2.022595925759389246e+01
6.529999999999117222e+01	-2.025808264044474072e+01
6.539999999999116653e+01	-2.029088243996609364e+01
6.549999999999116085e+01	-2.032435465597206559e+01
6.559999999999115516e+01	-2.035849537712251589e+01
6.569999999999114948e+01	-2.039330077920036288e+01
6.579999999999114380e+01	-2.042876712344246215e+01
6.589999999999113811e+01	-2.046489075492166521e+01
6.599999999999113243e+01	-2.050166810097820047e+01
6.609999999999112674e+01	-2.053909566969857536e+01
6.619999999999112106e+01	-2.057717004844022313e+01
6.629999999999111537e+01	-2.061588790240041291e+01
6.639999999999110969e+01	-2.065524597322737321e+01
6.649999999999110400e+01	-2.069524107767254861e+01
6.659999999999109832e+01	-2.073587010628187244e+01
6.669999999999109264e+01	-2.077713002212535542e+01
6.679999999999108695e+01	-2.081901785956279838e+01
6.689999999999108127e+01	-2.086153072304480460e+01
6.699999999999107558e+01	-2.090466578594759284e+01
6.709999999999106990e+01	-2.094842028944021806e+01
6.719999999999106421e+01	-2.099279154138304904e+01
6.729999999999105853e+01	-2.103777691525657190e+01
6.739999999999105285e+01	-2.108337384911869350e+01
6.749999999999104716e+01	-2.112957984459009708e+01
6.759999999999104148e+01	-2.117639246586607626e+01
6.769999999999103579e+01	-2.122380933875428255e+01
6.779999999999103011e+01	-2.127182814973650693e+01
6.789999999999102442e+01	-2.132044664505430731e+01
6.799999999999101874e+01	-2.136966262981737685e+01
6.809999999999101306e+01	-2.141947396713288043e+01
6.819999999999100737e+01	-2.146987857725590843e+01
6.829999999999100169e+01	-2.152087443675942779e+01
6.839999999999099600e+01	-2.157245957772297373e+01
6.849999999999099032e+01	-2.162463208693920080e+01
6.859999999999098463e+01	-2.167739010513761855e+01
6.869999999999097895e+01	-2.173073182622417221e+01
6.879999999999097327e+01	-2.178465549653639144e+01
6.889999999999096758e+01	-2.183915941411260775e+01
6.899999999999096190e+01	-2.189424192797516611e+01
6.909999999999095621e+01	-2.194990143742615629e+01
6.919999999999095053e+01	-2.200613639135518440e+01
6.929999999999094484e+01	-2.206294528755832829e+01
6.939999999999093916e+01	-2.212032667206745273e+01
6.949999999999093347e+01	-2.217827913848886467e+01
6.959999999999092779e+01	-2.223680132735120552e+01
6.969999999999092211e+01	-2.229589192546054832e+01
6.979999999999091642e+01	-2.235554966526351350e+01
6.989999999999091074e+01	-2.241577332421604751e+01
6.999999999999090505e+01	-2.247656172415804932e+01
7.009999999999089937e+01	-2.253791373069283210e+01
7.019999999999089368e+01	-2.259982825257036509e+01
7.029999999999088800e+01	-2.266230424107364883e+01
7.039999999999088232e+01	-2.272534068940743524e+01
7.049999999999087663e+01	-2.278893663208851450e+01
7.059999999999087095e+01	-2.285309114433653477e+01
7.069999999999086526e+01	-2.291780334146449860e+01
7.079999999999085958e+01	-2.298307237826836058e+01
7.089999999999085389e+01	-2.304889744841456434e+01
7.099999999999084821e+01	-2.311527778382471254e+01
7.109999999999084253e+01	-2.318221265405648879e+01
7.119999999999083684e+01	-2.324970136567970158e+01
7.129999999999083116e+01	-2.331774326164728350e+01
7.139999999999082547e+01	-2.338633772065846728e+01
7.149999999999081979e+01	-2.345548415651576235e+01
7.159999999999081410e+01	-2.352518201747225035e+01
7.169999999999080842e+01	-2.359543078556955109e+01
7.179999999999080273e+01	-2.366622997596508782e+01
7.189999999999079705e+01	-2.373757913624750415e+01
7.199999999999079137e+01	-2.380947784573873349e+01
7.209999999999078568e+01	-2.388192571478253967e+01
7.219999999999078000e+01	-2.395492238401707397e+01
7.229999999999077431e+01	-2.402846752363117488e+01
7.239999999999076863e+01	-2.410256083260265569e+01
7.249999999999076294e+01	-2.417720203791773770e+01
7.259999999999075726e+01	-2.425239089376905710e+01
7.269999999999075158e+01	-2.432812718073293823e+01
7.279999999999074589e+01	-2.440441070492222764e+01
7.289999999999074021e+01	-2.448124129711453634e+01
7.299999999999073452e+01	-2.455861881185444773e+01
7.309999999999072884e+01	-2.463654312652672473e+01
7.319999999999072315e+01	-2.471501414040075417e+01
7.329999999999071747e+01	-2.479403177364248734e+01
7.339999999999071179e+01	-2.487359596629410774e+01
7.349999999999070610e+01	-2.495370667721784841e+01
7.359999999999070042e+01	-2.503436388300285387e+01
7.369999999999069473e+01	-2.511556757683325714e+01
7.379999999999068905e+01	-2.519731776731482142e+01
